ID,Fire,Plot_ID,PlotID_noyr,Year,Species,OMU,DBH,TotHeight,LYHeight,LYGrowth,BudScars,Sprouts,Tally,Comments,fire_year,seed_estab_yr,post_fire_estab,max_ht,value,Visit
NA,SIM,SIM008,NA,2016,PSME,NA,NA,NA,NA,NA,9,NA,NA,NA,2004,2007,3,130,1,revisit
NA,SIM,SIM008,NA,2016,PSME,NA,NA,NA,NA,NA,10,NA,NA,NA,2004,2006,2,130,2,revisit
NA,SIM,SIM008,NA,2016,PSME,NA,NA,NA,NA,NA,10,NA,NA,NA,2004,2006,2,130,2,revisit
NA,SIM,SIM008,NA,2016,CADE,NA,NA,NA,NA,NA,9,NA,NA,NA,2004,2007,3,130,1,revisit
NA,SIM,SIM008,NA,2016,CADE,NA,NA,NA,NA,NA,10,NA,NA,NA,2004,2006,2,130,1,revisit
NA,SIM,SIM015,NA,2016,PSME,NA,NA,NA,NA,NA,4,NA,NA,NA,2004,2012,8,105,3,revisit
NA,SIM,SIM015,NA,2016,PSME,NA,NA,NA,NA,NA,4,NA,NA,NA,2004,2012,8,105,3,revisit
NA,SIM,SIM015,NA,2016,PSME,NA,NA,NA,NA,NA,4,NA,NA,NA,2004,2012,8,105,3,revisit
NA,SIM,SIM015,NA,2016,PSME,NA,NA,NA,NA,NA,5,NA,NA,NA,2004,2011,7,105,2,revisit
NA,SIM,SIM015,NA,2016,PSME,NA,NA,NA,NA,NA,5,NA,NA,NA,2004,2011,7,105,2,revisit
NA,SIM,SIM015,NA,2016,PSME,NA,NA,NA,NA,NA,6,NA,NA,NA,2004,2010,6,105,3,revisit
NA,SIM,SIM015,NA,2016,PSME,NA,NA,NA,NA,NA,6,NA,NA,NA,2004,2010,6,105,3,revisit
NA,SIM,SIM015,NA,2016,PSME,NA,NA,NA,NA,NA,6,NA,NA,NA,2004,2010,6,105,3,revisit
NA,SIM,SIM015,NA,2016,PSME,NA,NA,NA,NA,NA,8,NA,NA,NA,2004,2008,4,105,1,revisit
NA,SIM,SIM017,NA,2016,PSME,NA,NA,NA,NA,NA,8,NA,NA,NA,2004,2008,4,120,2,revisit
NA,SIM,SIM017,NA,2016,PSME,NA,NA,NA,NA,NA,8,NA,NA,NA,2004,2008,4,120,2,revisit
NA,SIM,SIM017,NA,2016,PSME,NA,NA,NA,NA,NA,9,NA,NA,NA,2004,2007,3,120,1,revisit
NA,SIM,SIM017,NA,2016,PSME,NA,NA,NA,NA,NA,10,NA,NA,NA,2004,2006,2,120,1,revisit
NA,SIM,SIM017,NA,2016,PSME,NA,NA,NA,NA,NA,3,NA,NA,NA,2004,2013,9,135,4,revisit
NA,SIM,SIM017,NA,2016,PSME,NA,NA,NA,NA,NA,3,NA,NA,NA,2004,2013,9,135,4,revisit
NA,SIM,SIM017,NA,2016,PSME,NA,NA,NA,NA,NA,3,NA,NA,NA,2004,2013,9,135,4,revisit
NA,SIM,SIM017,NA,2016,PSME,NA,NA,NA,NA,NA,3,NA,NA,NA,2004,2013,9,135,4,revisit
NA,SIM,SIM017,NA,2016,PSME,NA,NA,NA,NA,NA,4,NA,NA,NA,2004,2012,8,135,1,revisit
NA,SIM,SIM017,NA,2016,PSME,NA,NA,NA,NA,NA,5,NA,NA,NA,2004,2011,7,135,1,revisit
NA,SIM,SIM017,NA,2016,PSME,NA,NA,NA,NA,NA,6,NA,NA,NA,2004,2010,6,135,1,revisit
NA,SIM,SIM017,NA,2016,PSME,NA,NA,NA,NA,NA,7,NA,NA,NA,2004,2009,5,135,1,revisit
NA,SIM,SIM017,NA,2016,PSME,NA,NA,NA,NA,NA,8,NA,NA,NA,2004,2008,4,135,2,revisit
NA,SIM,SIM017,NA,2016,PSME,NA,NA,NA,NA,NA,8,NA,NA,NA,2004,2008,4,135,2,revisit
NA,SIM,SIM017,NA,2016,ARME,NA,NA,NA,NA,NA,4,NA,NA,NA,2004,2012,8,90,2,revisit
NA,SIM,SIM017,NA,2016,ARME,NA,NA,NA,NA,NA,4,NA,NA,NA,2004,2012,8,90,2,revisit
NA,SIM,SIM017,NA,2016,ARME,NA,NA,NA,NA,NA,5,NA,NA,NA,2004,2011,7,90,2,revisit
NA,SIM,SIM017,NA,2016,ARME,NA,NA,NA,NA,NA,5,NA,NA,NA,2004,2011,7,90,2,revisit
NA,SIM,SIM017,NA,2016,ARME,NA,NA,NA,NA,NA,7,NA,NA,NA,2004,2009,5,90,2,revisit
NA,SIM,SIM017,NA,2016,ARME,NA,NA,NA,NA,NA,7,NA,NA,NA,2004,2009,5,90,2,revisit
NA,SIM,SIM017,NA,2016,LIDE,NA,NA,NA,NA,NA,5,NA,NA,NA,2004,2011,7,120,1,revisit
NA,SIM,SIM017,NA,2016,LIDE,NA,NA,NA,NA,NA,7,NA,NA,NA,2004,2009,5,120,2,revisit
NA,SIM,SIM017,NA,2016,LIDE,NA,NA,NA,NA,NA,7,NA,NA,NA,2004,2009,5,120,2,revisit
NA,SIM,SIM018,NA,2016,QUCH,NA,NA,NA,NA,NA,1,NA,NA,NA,2004,2015,11,15,1,revisit
NA,SIM,SIM018,NA,2016,QUCH,NA,NA,NA,NA,NA,3,NA,NA,NA,2004,2013,9,15,2,revisit
NA,SIM,SIM018,NA,2016,QUCH,NA,NA,NA,NA,NA,3,NA,NA,NA,2004,2013,9,15,2,revisit
NA,SIM,SIM018,NA,2016,QUCH,NA,NA,NA,NA,NA,4,NA,NA,NA,2004,2012,8,15,2,revisit
NA,SIM,SIM018,NA,2016,QUCH,NA,NA,NA,NA,NA,4,NA,NA,NA,2004,2012,8,15,2,revisit
NA,SIM,SIM018,NA,2016,QUCH,NA,NA,NA,NA,NA,5,NA,NA,NA,2004,2011,7,15,3,revisit
NA,SIM,SIM018,NA,2016,QUCH,NA,NA,NA,NA,NA,5,NA,NA,NA,2004,2011,7,15,3,revisit
NA,SIM,SIM018,NA,2016,QUCH,NA,NA,NA,NA,NA,5,NA,NA,NA,2004,2011,7,15,3,revisit
NA,SIM,SIM018,NA,2016,PSME,NA,NA,NA,NA,NA,1,NA,NA,NA,2004,2015,11,38,2,revisit
NA,SIM,SIM018,NA,2016,PSME,NA,NA,NA,NA,NA,1,NA,NA,NA,2004,2015,11,38,2,revisit
NA,SIM,SIM018,NA,2016,PSME,NA,NA,NA,NA,NA,3,NA,NA,NA,2004,2013,9,38,4,revisit
NA,SIM,SIM018,NA,2016,PSME,NA,NA,NA,NA,NA,3,NA,NA,NA,2004,2013,9,38,4,revisit
NA,SIM,SIM018,NA,2016,PSME,NA,NA,NA,NA,NA,3,NA,NA,NA,2004,2013,9,38,4,revisit
NA,SIM,SIM018,NA,2016,PSME,NA,NA,NA,NA,NA,3,NA,NA,NA,2004,2013,9,38,4,revisit
NA,SIM,SIM018,NA,2016,PSME,NA,NA,NA,NA,NA,4,NA,NA,NA,2004,2012,8,38,4,revisit
NA,SIM,SIM018,NA,2016,PSME,NA,NA,NA,NA,NA,4,NA,NA,NA,2004,2012,8,38,4,revisit
NA,SIM,SIM018,NA,2016,PSME,NA,NA,NA,NA,NA,4,NA,NA,NA,2004,2012,8,38,4,revisit
NA,SIM,SIM018,NA,2016,PSME,NA,NA,NA,NA,NA,4,NA,NA,NA,2004,2012,8,38,4,revisit
NA,SIM,SIM018,NA,2016,PSME,NA,NA,NA,NA,NA,5,NA,NA,NA,2004,2011,7,38,2,revisit
NA,SIM,SIM018,NA,2016,PSME,NA,NA,NA,NA,NA,5,NA,NA,NA,2004,2011,7,38,2,revisit
NA,SIM,SIM018,NA,2016,PSME,NA,NA,NA,NA,NA,6,NA,NA,NA,2004,2010,6,38,3,revisit
NA,SIM,SIM018,NA,2016,PSME,NA,NA,NA,NA,NA,6,NA,NA,NA,2004,2010,6,38,3,revisit
NA,SIM,SIM018,NA,2016,PSME,NA,NA,NA,NA,NA,6,NA,NA,NA,2004,2010,6,38,3,revisit
NA,SIM,SIM018,NA,2016,QUKE,NA,NA,NA,NA,NA,3,NA,NA,NA,2004,2013,9,4,1,revisit
NA,SIM,SIM018,NA,2016,ARME,NA,NA,NA,NA,NA,2,NA,NA,NA,2004,2014,10,72,1,revisit
NA,SIM,SIM018,NA,2016,ARME,NA,NA,NA,NA,NA,3,NA,NA,NA,2004,2013,9,72,12,revisit
NA,SIM,SIM018,NA,2016,ARME,NA,NA,NA,NA,NA,3,NA,NA,NA,2004,2013,9,72,12,revisit
NA,SIM,SIM018,NA,2016,ARME,NA,NA,NA,NA,NA,3,NA,NA,NA,2004,2013,9,72,12,revisit
NA,SIM,SIM018,NA,2016,ARME,NA,NA,NA,NA,NA,3,NA,NA,NA,2004,2013,9,72,12,revisit
NA,SIM,SIM018,NA,2016,ARME,NA,NA,NA,NA,NA,3,NA,NA,NA,2004,2013,9,72,12,revisit
NA,SIM,SIM018,NA,2016,ARME,NA,NA,NA,NA,NA,3,NA,NA,NA,2004,2013,9,72,12,revisit
NA,SIM,SIM018,NA,2016,ARME,NA,NA,NA,NA,NA,3,NA,NA,NA,2004,2013,9,72,12,revisit
NA,SIM,SIM018,NA,2016,ARME,NA,NA,NA,NA,NA,3,NA,NA,NA,2004,2013,9,72,12,revisit
NA,SIM,SIM018,NA,2016,ARME,NA,NA,NA,NA,NA,3,NA,NA,NA,2004,2013,9,72,12,revisit
NA,SIM,SIM018,NA,2016,ARME,NA,NA,NA,NA,NA,3,NA,NA,NA,2004,2013,9,72,12,revisit
NA,SIM,SIM018,NA,2016,ARME,NA,NA,NA,NA,NA,3,NA,NA,NA,2004,2013,9,72,12,revisit
NA,SIM,SIM018,NA,2016,ARME,NA,NA,NA,NA,NA,3,NA,NA,NA,2004,2013,9,72,12,revisit
NA,SIM,SIM018,NA,2016,ARME,NA,NA,NA,NA,NA,4,NA,NA,NA,2004,2012,8,72,9,revisit
NA,SIM,SIM018,NA,2016,ARME,NA,NA,NA,NA,NA,4,NA,NA,NA,2004,2012,8,72,9,revisit
NA,SIM,SIM018,NA,2016,ARME,NA,NA,NA,NA,NA,4,NA,NA,NA,2004,2012,8,72,9,revisit
NA,SIM,SIM018,NA,2016,ARME,NA,NA,NA,NA,NA,4,NA,NA,NA,2004,2012,8,72,9,revisit
NA,SIM,SIM018,NA,2016,ARME,NA,NA,NA,NA,NA,4,NA,NA,NA,2004,2012,8,72,9,revisit
NA,SIM,SIM018,NA,2016,ARME,NA,NA,NA,NA,NA,4,NA,NA,NA,2004,2012,8,72,9,revisit
NA,SIM,SIM018,NA,2016,ARME,NA,NA,NA,NA,NA,4,NA,NA,NA,2004,2012,8,72,9,revisit
NA,SIM,SIM018,NA,2016,ARME,NA,NA,NA,NA,NA,4,NA,NA,NA,2004,2012,8,72,9,revisit
NA,SIM,SIM018,NA,2016,ARME,NA,NA,NA,NA,NA,4,NA,NA,NA,2004,2012,8,72,9,revisit
NA,SIM,SIM018,NA,2016,ARME,NA,NA,NA,NA,NA,5,NA,NA,NA,2004,2011,7,72,8,revisit
NA,SIM,SIM018,NA,2016,ARME,NA,NA,NA,NA,NA,5,NA,NA,NA,2004,2011,7,72,8,revisit
NA,SIM,SIM018,NA,2016,ARME,NA,NA,NA,NA,NA,5,NA,NA,NA,2004,2011,7,72,8,revisit
NA,SIM,SIM018,NA,2016,ARME,NA,NA,NA,NA,NA,5,NA,NA,NA,2004,2011,7,72,8,revisit
NA,SIM,SIM018,NA,2016,ARME,NA,NA,NA,NA,NA,5,NA,NA,NA,2004,2011,7,72,8,revisit
NA,SIM,SIM018,NA,2016,ARME,NA,NA,NA,NA,NA,5,NA,NA,NA,2004,2011,7,72,8,revisit
NA,SIM,SIM018,NA,2016,ARME,NA,NA,NA,NA,NA,5,NA,NA,NA,2004,2011,7,72,8,revisit
NA,SIM,SIM018,NA,2016,ARME,NA,NA,NA,NA,NA,5,NA,NA,NA,2004,2011,7,72,8,revisit
NA,SIM,SIM018,NA,2016,ARME,NA,NA,NA,NA,NA,7,NA,NA,NA,2004,2009,5,72,1,revisit
NA,SIM,SIM018,NA,2016,LIDE,NA,NA,NA,NA,NA,3,NA,NA,NA,2004,2013,9,10,1,revisit
NA,SIM,SIM024,NA,2016,PSME,NA,NA,NA,NA,NA,4,NA,NA,NA,2004,2012,8,60,2,revisit
NA,SIM,SIM024,NA,2016,PSME,NA,NA,NA,NA,NA,4,NA,NA,NA,2004,2012,8,60,2,revisit
NA,SIM,SIM024,NA,2016,PSME,NA,NA,NA,NA,NA,5,NA,NA,NA,2004,2011,7,60,4,revisit
NA,SIM,SIM024,NA,2016,PSME,NA,NA,NA,NA,NA,5,NA,NA,NA,2004,2011,7,60,4,revisit
NA,SIM,SIM024,NA,2016,PSME,NA,NA,NA,NA,NA,5,NA,NA,NA,2004,2011,7,60,4,revisit
NA,SIM,SIM024,NA,2016,PSME,NA,NA,NA,NA,NA,5,NA,NA,NA,2004,2011,7,60,4,revisit
NA,SIM,SIM024,NA,2016,PSME,NA,NA,NA,NA,NA,6,NA,NA,NA,2004,2010,6,60,4,revisit
NA,SIM,SIM024,NA,2016,PSME,NA,NA,NA,NA,NA,6,NA,NA,NA,2004,2010,6,60,4,revisit
NA,SIM,SIM024,NA,2016,PSME,NA,NA,NA,NA,NA,6,NA,NA,NA,2004,2010,6,60,4,revisit
NA,SIM,SIM024,NA,2016,PSME,NA,NA,NA,NA,NA,6,NA,NA,NA,2004,2010,6,60,4,revisit
NA,SIM,SIM024,NA,2016,LIDE,NA,NA,NA,NA,NA,1,NA,NA,NA,2004,2015,11,25,1,revisit
NA,SIM,SIM024,NA,2016,LIDE,NA,NA,NA,NA,NA,3,NA,NA,NA,2004,2013,9,25,2,revisit
NA,SIM,SIM024,NA,2016,LIDE,NA,NA,NA,NA,NA,3,NA,NA,NA,2004,2013,9,25,2,revisit
NA,SIM,SIM025,NA,2016,PSME,NA,NA,NA,NA,NA,6,NA,NA,NA,2004,2010,6,75,2,revisit
NA,SIM,SIM025,NA,2016,PSME,NA,NA,NA,NA,NA,6,NA,NA,NA,2004,2010,6,75,2,revisit
NA,SIM,SIM025,NA,2016,PSME,NA,NA,NA,NA,NA,7,NA,NA,NA,2004,2009,5,75,1,revisit
NA,SIM,SIM026,NA,2016,PSME,NA,NA,NA,NA,NA,7,NA,NA,NA,2004,2009,5,90,1,revisit
NA,SIM,SIM026,NA,2016,PSME,NA,NA,NA,NA,NA,8,NA,NA,NA,2004,2008,4,90,1,revisit
NA,SIM,SIM027,NA,2016,PSME,NA,NA,NA,NA,NA,6,NA,NA,NA,2004,2010,6,69,2,revisit
NA,SIM,SIM027,NA,2016,PSME,NA,NA,NA,NA,NA,6,NA,NA,NA,2004,2010,6,69,2,revisit
NA,SIM,SIM027,NA,2016,PSME,NA,NA,NA,NA,NA,7,NA,NA,NA,2004,2009,5,69,1,revisit
NA,SIM,SIM027,NA,2016,PSME,NA,NA,NA,NA,NA,8,NA,NA,NA,2004,2008,4,69,1,revisit
NA,SIM,SIM027,NA,2016,PSME,NA,NA,NA,NA,NA,11,NA,NA,NA,2004,2005,1,69,1,revisit
NA,SIM,SIM030,NA,2016,PIPJ,NA,NA,NA,NA,NA,11,NA,NA,NA,2004,2005,1,160,1,revisit
NA,SIM,SIM031,NA,2016,QUCH,NA,NA,NA,NA,NA,8,NA,NA,NA,2004,2008,4,90,1,revisit
NA,SIM,SIM031,NA,2016,ARME,NA,NA,NA,NA,NA,3,NA,NA,NA,2004,2013,9,55,1,revisit
NA,SIM,SIM031,NA,2016,PIPJ,NA,NA,NA,NA,NA,8,NA,NA,NA,2004,2008,4,58,1,revisit
NA,SIM,SIM031,NA,2016,PSME,NA,NA,NA,NA,NA,7,NA,NA,NA,2004,2009,5,130,1,revisit
NA,SIM,SIM031,NA,2016,PSME,NA,NA,NA,NA,NA,8,NA,NA,NA,2004,2008,4,130,1,revisit
NA,SIM,SIM031,NA,2016,PSME,NA,NA,NA,NA,NA,10,NA,NA,NA,2004,2006,2,130,2,revisit
NA,SIM,SIM031,NA,2016,PSME,NA,NA,NA,NA,NA,10,NA,NA,NA,2004,2006,2,130,2,revisit
NA,SIM,SIM032,NA,2016,PSME,NA,NA,NA,NA,NA,5,NA,NA,NA,2004,2011,7,75,1,revisit
NA,SIM,SIM032,NA,2016,PSME,NA,NA,NA,NA,NA,6,NA,NA,NA,2004,2010,6,75,1,revisit
NA,SIM,SIM032,NA,2016,PSME,NA,NA,NA,NA,NA,8,NA,NA,NA,2004,2008,4,75,1,revisit
NA,SIM,SIM032,NA,2016,ARME,NA,NA,NA,NA,NA,3,NA,NA,NA,2004,2013,9,25,1,revisit
NA,SIM,SIM033,NA,2016,PIPJ,NA,NA,NA,NA,NA,6,NA,NA,NA,2004,2010,6,115,1,revisit
NA,SIM,SIM034,NA,2016,PIPJ,NA,NA,NA,NA,NA,7,NA,NA,NA,2004,2009,5,40,1,revisit
NA,SIM,SIM038,NA,2016,PSME,NA,NA,NA,NA,NA,9,NA,NA,NA,2004,2007,3,130,1,revisit
NA,SIM,SIM038,NA,2016,LIDE,NA,NA,NA,NA,NA,8,NA,NA,NA,2004,2008,4,60,1,revisit
NA,SIM,SIM038,NA,2016,LIDE,NA,NA,NA,NA,NA,11,NA,NA,NA,2004,2005,1,60,1,revisit
NA,SIM,SIM048,NA,2016,PSME,NA,NA,NA,NA,NA,1,NA,NA,NA,2004,2015,11,125,1,revisit
NA,SIM,SIM048,NA,2016,PSME,NA,NA,NA,NA,NA,3,NA,NA,NA,2004,2013,9,125,1,revisit
NA,SIM,SIM048,NA,2016,PSME,NA,NA,NA,NA,NA,4,NA,NA,NA,2004,2012,8,125,5,revisit
NA,SIM,SIM048,NA,2016,PSME,NA,NA,NA,NA,NA,4,NA,NA,NA,2004,2012,8,125,5,revisit
NA,SIM,SIM048,NA,2016,PSME,NA,NA,NA,NA,NA,4,NA,NA,NA,2004,2012,8,125,5,revisit
NA,SIM,SIM048,NA,2016,PSME,NA,NA,NA,NA,NA,4,NA,NA,NA,2004,2012,8,125,5,revisit
NA,SIM,SIM048,NA,2016,PSME,NA,NA,NA,NA,NA,4,NA,NA,NA,2004,2012,8,125,5,revisit
NA,SIM,SIM048,NA,2016,PSME,NA,NA,NA,NA,NA,5,NA,NA,NA,2004,2011,7,125,3,revisit
NA,SIM,SIM048,NA,2016,PSME,NA,NA,NA,NA,NA,5,NA,NA,NA,2004,2011,7,125,3,revisit
NA,SIM,SIM048,NA,2016,PSME,NA,NA,NA,NA,NA,5,NA,NA,NA,2004,2011,7,125,3,revisit
NA,SIM,SIM048,NA,2016,PSME,NA,NA,NA,NA,NA,6,NA,NA,NA,2004,2010,6,125,8,revisit
NA,SIM,SIM048,NA,2016,PSME,NA,NA,NA,NA,NA,6,NA,NA,NA,2004,2010,6,125,8,revisit
NA,SIM,SIM048,NA,2016,PSME,NA,NA,NA,NA,NA,6,NA,NA,NA,2004,2010,6,125,8,revisit
NA,SIM,SIM048,NA,2016,PSME,NA,NA,NA,NA,NA,6,NA,NA,NA,2004,2010,6,125,8,revisit
NA,SIM,SIM048,NA,2016,PSME,NA,NA,NA,NA,NA,6,NA,NA,NA,2004,2010,6,125,8,revisit
NA,SIM,SIM048,NA,2016,PSME,NA,NA,NA,NA,NA,6,NA,NA,NA,2004,2010,6,125,8,revisit
NA,SIM,SIM048,NA,2016,PSME,NA,NA,NA,NA,NA,6,NA,NA,NA,2004,2010,6,125,8,revisit
NA,SIM,SIM048,NA,2016,PSME,NA,NA,NA,NA,NA,6,NA,NA,NA,2004,2010,6,125,8,revisit
NA,SIM,SIM048,NA,2016,PSME,NA,NA,NA,NA,NA,7,NA,NA,NA,2004,2009,5,125,6,revisit
NA,SIM,SIM048,NA,2016,PSME,NA,NA,NA,NA,NA,7,NA,NA,NA,2004,2009,5,125,6,revisit
NA,SIM,SIM048,NA,2016,PSME,NA,NA,NA,NA,NA,7,NA,NA,NA,2004,2009,5,125,6,revisit
NA,SIM,SIM048,NA,2016,PSME,NA,NA,NA,NA,NA,7,NA,NA,NA,2004,2009,5,125,6,revisit
NA,SIM,SIM048,NA,2016,PSME,NA,NA,NA,NA,NA,7,NA,NA,NA,2004,2009,5,125,6,revisit
NA,SIM,SIM048,NA,2016,PSME,NA,NA,NA,NA,NA,7,NA,NA,NA,2004,2009,5,125,6,revisit
NA,SIM,SIM048,NA,2016,PSME,NA,NA,NA,NA,NA,10,NA,NA,NA,2004,2006,2,125,1,revisit
NA,SIM,SIM048,NA,2016,ARME,NA,NA,NA,NA,NA,2,NA,NA,NA,2004,2014,10,130,3,revisit
NA,SIM,SIM048,NA,2016,ARME,NA,NA,NA,NA,NA,2,NA,NA,NA,2004,2014,10,130,3,revisit
NA,SIM,SIM048,NA,2016,ARME,NA,NA,NA,NA,NA,2,NA,NA,NA,2004,2014,10,130,3,revisit
NA,SIM,SIM048,NA,2016,ARME,NA,NA,NA,NA,NA,4,NA,NA,NA,2004,2012,8,130,4,revisit
NA,SIM,SIM048,NA,2016,ARME,NA,NA,NA,NA,NA,4,NA,NA,NA,2004,2012,8,130,4,revisit
NA,SIM,SIM048,NA,2016,ARME,NA,NA,NA,NA,NA,4,NA,NA,NA,2004,2012,8,130,4,revisit
NA,SIM,SIM048,NA,2016,ARME,NA,NA,NA,NA,NA,4,NA,NA,NA,2004,2012,8,130,4,revisit
NA,SIM,SIM048,NA,2016,ARME,NA,NA,NA,NA,NA,5,NA,NA,NA,2004,2011,7,130,1,revisit
NA,SIM,SIM048,NA,2016,ARME,NA,NA,NA,NA,NA,6,NA,NA,NA,2004,2010,6,130,1,revisit
NA,SIM,SIM052,NA,2016,PSME,NA,NA,NA,NA,NA,11,NA,NA,NA,2004,2005,1,30,1,revisit
NA,SIM,SIM053,NA,2016,QUCH,NA,NA,NA,NA,NA,5,NA,NA,NA,2004,2011,7,60,1,revisit
NA,SIM,SIM053,NA,2016,PSME,NA,NA,NA,NA,NA,6,NA,NA,NA,2004,2010,6,90,1,revisit
NA,SIM,SIM059,NA,2016,PSME,NA,NA,NA,NA,NA,2,NA,NA,NA,2004,2014,10,13,2,revisit
NA,SIM,SIM059,NA,2016,PSME,NA,NA,NA,NA,NA,2,NA,NA,NA,2004,2014,10,13,2,revisit
NA,SIM,SIM059,NA,2016,LIDE,NA,NA,NA,NA,NA,2,NA,NA,NA,2004,2014,10,11,1,revisit
NA,SIM,SIM059,NA,2016,QUCH,NA,NA,NA,NA,NA,1,NA,NA,NA,2004,2015,11,6,2,revisit
NA,SIM,SIM059,NA,2016,QUCH,NA,NA,NA,NA,NA,1,NA,NA,NA,2004,2015,11,6,2,revisit
NA,SIM,SIM059,NA,2016,PSME,NA,NA,NA,NA,NA,7,NA,NA,NA,2004,2009,5,80,1,revisit
NA,SIM,SIM059,NA,2016,PSME,NA,NA,NA,NA,NA,8,NA,NA,NA,2004,2008,4,80,1,revisit
NA,SIM,SIM062,NA,2016,PSME,NA,NA,NA,NA,NA,5,NA,NA,NA,2004,2011,7,130,1,revisit
NA,SIM,SIM062,NA,2016,PSME,NA,NA,NA,NA,NA,6,NA,NA,NA,2004,2010,6,130,2,revisit
NA,SIM,SIM062,NA,2016,PSME,NA,NA,NA,NA,NA,6,NA,NA,NA,2004,2010,6,130,2,revisit
NA,SIM,SIM062,NA,2016,PSME,NA,NA,NA,NA,NA,7,NA,NA,NA,2004,2009,5,130,9,revisit
NA,SIM,SIM062,NA,2016,PSME,NA,NA,NA,NA,NA,7,NA,NA,NA,2004,2009,5,130,9,revisit
NA,SIM,SIM062,NA,2016,PSME,NA,NA,NA,NA,NA,7,NA,NA,NA,2004,2009,5,130,9,revisit
NA,SIM,SIM062,NA,2016,PSME,NA,NA,NA,NA,NA,7,NA,NA,NA,2004,2009,5,130,9,revisit
NA,SIM,SIM062,NA,2016,PSME,NA,NA,NA,NA,NA,7,NA,NA,NA,2004,2009,5,130,9,revisit
NA,SIM,SIM062,NA,2016,PSME,NA,NA,NA,NA,NA,7,NA,NA,NA,2004,2009,5,130,9,revisit
NA,SIM,SIM062,NA,2016,PSME,NA,NA,NA,NA,NA,7,NA,NA,NA,2004,2009,5,130,9,revisit
NA,SIM,SIM062,NA,2016,PSME,NA,NA,NA,NA,NA,7,NA,NA,NA,2004,2009,5,130,9,revisit
NA,SIM,SIM062,NA,2016,PSME,NA,NA,NA,NA,NA,7,NA,NA,NA,2004,2009,5,130,9,revisit
NA,SIM,SIM062,NA,2016,PSME,NA,NA,NA,NA,NA,8,NA,NA,NA,2004,2008,4,130,6,revisit
NA,SIM,SIM062,NA,2016,PSME,NA,NA,NA,NA,NA,8,NA,NA,NA,2004,2008,4,130,6,revisit
NA,SIM,SIM062,NA,2016,PSME,NA,NA,NA,NA,NA,8,NA,NA,NA,2004,2008,4,130,6,revisit
NA,SIM,SIM062,NA,2016,PSME,NA,NA,NA,NA,NA,8,NA,NA,NA,2004,2008,4,130,6,revisit
NA,SIM,SIM062,NA,2016,PSME,NA,NA,NA,NA,NA,8,NA,NA,NA,2004,2008,4,130,6,revisit
NA,SIM,SIM062,NA,2016,PSME,NA,NA,NA,NA,NA,8,NA,NA,NA,2004,2008,4,130,6,revisit
NA,SIM,SIM062,NA,2016,PSME,NA,NA,NA,NA,NA,11,NA,NA,NA,2004,2005,1,130,1,revisit
NA,SIM,SIM063,NA,2016,PSME,NA,NA,NA,NA,NA,6,NA,NA,NA,2004,2010,6,75,1,revisit
NA,SIM,SIM063,NA,2016,LIDE,NA,NA,NA,NA,NA,3,NA,NA,NA,2004,2013,9,15,1,revisit
NA,SIM,SIM068,NA,2016,PSME,NA,NA,NA,NA,NA,2,NA,NA,NA,2004,2014,10,135,1,revisit
NA,SIM,SIM068,NA,2016,PSME,NA,NA,NA,NA,NA,5,NA,NA,NA,2004,2011,7,135,1,revisit
NA,SIM,SIM068,NA,2016,PSME,NA,NA,NA,NA,NA,7,NA,NA,NA,2004,2009,5,135,1,revisit
NA,SIM,SIM068,NA,2016,PSME,NA,NA,NA,NA,NA,8,NA,NA,NA,2004,2008,4,135,1,revisit
NA,SIM,SIM068,NA,2016,CADE,NA,NA,NA,NA,NA,9,NA,NA,NA,2004,2007,3,30,1,revisit
NA,SIM,SIM069,NA,2016,PSME,NA,NA,NA,NA,NA,4,NA,NA,NA,2004,2012,8,120,1,revisit
NA,SIM,SIM069,NA,2016,PSME,NA,NA,NA,NA,NA,5,NA,NA,NA,2004,2011,7,120,1,revisit
NA,SIM,SIM069,NA,2016,PSME,NA,NA,NA,NA,NA,6,NA,NA,NA,2004,2010,6,120,1,revisit
NA,SIM,SIM069,NA,2016,PSME,NA,NA,NA,NA,NA,7,NA,NA,NA,2004,2009,5,120,1,revisit
NA,SIM,SIM069,NA,2016,PSME,NA,NA,NA,NA,NA,8,NA,NA,NA,2004,2008,4,120,4,revisit
NA,SIM,SIM069,NA,2016,PSME,NA,NA,NA,NA,NA,8,NA,NA,NA,2004,2008,4,120,4,revisit
NA,SIM,SIM069,NA,2016,PSME,NA,NA,NA,NA,NA,8,NA,NA,NA,2004,2008,4,120,4,revisit
NA,SIM,SIM069,NA,2016,PSME,NA,NA,NA,NA,NA,8,NA,NA,NA,2004,2008,4,120,4,revisit
NA,SIM,SIM069,NA,2016,PSME,NA,NA,NA,NA,NA,10,NA,NA,NA,2004,2006,2,120,1,revisit
NA,SIM,SIM069,NA,2016,ARME,NA,NA,NA,NA,NA,2,NA,NA,NA,2004,2014,10,40,1,revisit
NA,SIM,SIM069,NA,2016,ARME,NA,NA,NA,NA,NA,5,NA,NA,NA,2004,2011,7,40,2,revisit
NA,SIM,SIM069,NA,2016,ARME,NA,NA,NA,NA,NA,5,NA,NA,NA,2004,2011,7,40,2,revisit
NA,SIM,SIM069,NA,2016,ARME,NA,NA,NA,NA,NA,6,NA,NA,NA,2004,2010,6,40,1,revisit
